Office ID,Name of Unit (HO/Division),Region,HOA,Description,APT Alloted,APT Consumed,e-lekha Consumed,Diff. (APT - e-Lekha),APT Consumed %,e-Lekha Consumed %
16360006,Mahesana HO,NGR,320102101010107,Existing Post Offices-Allowances,"11,51,20,540.00","4,00,22,258.00",-,"4,00,22,258.00",34.77%,0.00%
16360006,Mahesana HO,NGR,320102101010108,Existing Post Offices-LTC,"59,000.00","19,646.00",-,"19,646.00",33.30%,0.00%
16360006,Mahesana HO,NGR,320102101010111,Existing Post Offices-Domestic Travel Expenses,"15,98,730.00","7,53,078.00",-,"7,53,078.00",47.10%,0.00%
16360006,Mahesana HO,NGR,320102101010113,Existing Post Offices-Office Expenses,"30,00,000.00","4,52,951.00",-,"4,52,951.00",15.10%,0.00%
16360006,Mahesana HO,NGR,320102101010114,"Existing Post Offices-Rent,Rates & Taxes for Land and Buidlings","18,70,000.00","2,86,331.00",-,"2,86,331.00",15.31%,0.00%
16360006,Mahesana HO,NGR,320102101010119,Existing Post Offices-Digital Equipment,"2,25,000.00","3,850.00",-,"3,850.00",1.71%,0.00%
16360006,Mahesana HO,NGR,320102101010124,Existing Post Offices-Fuels and Lubricants,"20,000.00",900.00,-,900.00,4.50%,0.00%
16360006,Mahesana HO,NGR,320102101010128,Existing Post Offices-Professional Services,"10,05,000.00","21,437.00",-,"21,437.00",2.13%,0.00%
16360006,Mahesana HO,NGR,320102101010129,Existing Post Offices-Repairs and Maintenance,"1,03,000.00","32,860.00",-,"32,860.00",31.90%,0.00%
16360006,Mahesana HO,NGR,320102101010149,Existing Post Offices-Other Revenue Expenditure,"70,000.00",-,-,-,0.00%,0.00%
16360006,Mahesana HO,NGR,320102101010164,Existing Post Offices-Write off of losses,"19,653.00","19,653.00",-,"19,653.00",100.00%,0.00%
16360006,Mahesana HO,NGR,320102101100105,Gramin Dak Sevaks-Rewards,"43,41,759.00",-,-,-,0.00%,0.00%
16360006,Mahesana HO,NGR,320102101100107,Gramin Dak Sevaks-Allowances,"9,06,52,110.00","3,24,89,298.00",-,"3,24,89,298.00",35.84%,0.00%
16360006,Mahesana HO,NGR,320102103030118,Road_Ordinary services-Rent for Others,"13,00,000.00","17,500.00",-,"17,500.00",1.35%,0.00%
16360006,Mahesana HO,NGR,320102103060101,Other Conveyance of Mails-Salaries,"15,41,400.00","5,39,400.00",-,"5,39,400.00",34.99%,0.00%
16360006,Mahesana HO,NGR,320102103060105,Other Conveyance of Mails-Rewards,"72,175.00","-14,841.00",-,"-14,841.00",-20.56%,0.00%
16360006,Mahesana HO,NGR,320102103060107,Other Conveyance of Mails-Allowances,"15,21,687.00","6,73,294.00",-,"6,73,294.00",44.25%,0.00%
16360006,Mahesana HO,NGR,320102103060111,Other Conveyance of Mails-Domestic Travel Expenses,"3,00,000.00","2,20,303.00",-,"2,20,303.00",73.43%,0.00%
16360006,Mahesana HO,NGR,320102103060113,Other Conveyance of Mails-Office Expenses,"2,26,000.00","55,568.00",-,"55,568.00",24.59%,0.00%
16360006,Mahesana HO,NGR,320102103060128,Other Conveyance of Mails-Professional Services,"8,32,000.00","3,61,219.00",-,"3,61,219.00",43.42%,0.00%
16360006,Mahesana HO,NGR,320103101010113,SBCO-Office Expenses,"15,000.00",-,-,-,0.00%,0.00%
16360006,Mahesana HO,NGR,320103101010149,SBCO-Revenue Expenditure,"12,000.00",-,-,-,0.00%,0.00%
16360006,Mahesana HO,NGR,320103101030101,Small Savings Work-Salaries,"86,700.00",-,-,-,0.00%,0.00%
16360006,Mahesana HO,NGR,320103101030107,Small Savings Work-Allowances,"81,075.00",-,-,-,0.00%,0.00%
16360006,Mahesana HO,NGR,320103101030113,Small Savings Work-Office Expenses,"43,000.00","1,200.00",-,"1,200.00",2.79%,0.00%
16360006,Mahesana HO,NGR,320103101080101,PLI Branch Circle office-Salaries,"5,00,000.00","1,32,300.00",-,"1,32,300.00",26.46%,0.00%
16360006,Mahesana HO,NGR,320103101080102,PLI Branch Circle office-Wages,"5,500.00",-,-,-,0.00%,0.00%
16360006,Mahesana HO,NGR,320103101080105,PLI Branch Circle office-Rewards,"17,000.00",-,-,-,0.00%,0.00%
16360006,Mahesana HO,NGR,320103101080106,PLI Branch Circle office-Medical Treatment,"27,000.00",-,-,-,0.00%,0.00%
16360006,Mahesana HO,NGR,320103101080107,PLI Branch Circle office-Allowances,"4,40,000.00","1,36,836.00",-,"1,36,836.00",31.10%,0.00%
16360006,Mahesana HO,NGR,320103101080111,PLI Branch Circle office-Domestic Travel Expenses,"14,000.00","11,887.00",-,"11,887.00",84.91%,0.00%
16360006,Mahesana HO,NGR,320103101080113,PLI Branch Circle office-Office Expenses,"12,000.00",838.00,-,838.00,6.98%,0.00%
16360006,Mahesana HO,NGR,320103101080128,PLI Branch Circle office-Professional Services,"3,000.00",-,-,-,0.00%,0.00%
16360006,Mahesana HO,NGR,320103101090113,Rural PLI-Office Expenses,"6,500.00",-,-,-,0.00%,0.00%
16360006,Mahesana HO,NGR,320105053010127,Maintenance of Post Office Buildings-Minor Civil and Electrical Works,"1,00,000.00","11,290.00",-,"11,290.00",11.29%,0.00%
16360006,Mahesana HO,NGR,320107101010004,Superannuation & Retirement Allowance-Pensionary Charges,"15,09,77,953.00","3,80,71,037.00",-,"3,80,71,037.00",25.22%,0.00%
16360006,Mahesana HO,NGR,320107102010004,Commuted Value of Pension-Pensionary Charges,"1,17,19,027.00","22,25,037.00",-,"22,25,037.00",18.99%,0.00%
16360006,Mahesana HO,NGR,320107104010104,Gratuities-Pensionary Charges,"1,29,04,340.00","21,68,400.00",-,"21,68,400.00",16.80%,0.00%
16360006,Mahesana HO,NGR,320107104010304,Gratuities to Extra Departmental Agents-Pensionary Charges,"16,50,407.00",-,-,-,0.00%,0.00%
16360006,Mahesana HO,NGR,320107104010404,Payment of severance amount to GDS-Pensionary Charges,"1,17,924.00",-,-,-,0.00%,0.00%
16360006,Mahesana HO,NGR,320107107010004,Family Pension-Pensionary Charges,"5,75,11,265.00","1,70,38,279.00",-,"1,70,38,279.00",29.63%,0.00%
16360006,Mahesana HO,NGR,320107108010004,Leave Encashment Benefits-Pensionary Charges,"1,14,02,431.00","19,71,110.00",-,"19,71,110.00",17.29%,0.00%
16360006,Mahesana HO,NGR,320107110010004,Govt. Contribution for defined contributory Pension Scheme-Pensionary Charges,"55,93,832.00","68,31,592.00",-,"68,31,592.00",122.13%,0.00%
16360022,Nadiad HO,SGR,320101101020226,Marketing function of DoP (Scheme)-Advertising and Publicity,"1,00,000.00","4,500.00",-,"4,500.00",4.50%,0.00%
16360022,Nadiad HO,SGR,320101101030101,Postal Division-Salaires,"34,28,800.00","16,48,393.00",-,"16,48,393.00",48.07%,0.00%
16360022,Nadiad HO,SGR,320101101030102,Postal Division-Wages,"1,00,000.00","18,000.00",-,"18,000.00",18.00%,0.00%
16360022,Nadiad HO,SGR,320101101030105,Postal Division-Rewards,"1,20,000.00",-,-,-,0.00%,0.00%
16360022,Nadiad HO,SGR,320101101030106,Postal Division-Medical Treatment,"10,000.00","1,923.00",-,"1,923.00",19.23%,0.00%
16360022,Nadiad HO,SGR,320101101030107,Postal Division-Allowances,"50,00,000.00","15,58,523.00",-,"15,58,523.00",31.17%,0.00%
16360022,Nadiad HO,SGR,320101101030108,Postal Division-LTC,"50,000.00",-,-,-,0.00%,0.00%
16360022,Nadiad HO,SGR,320101101030111,Postal Division-Domestic Travel Expenses,"6,50,000.00","1,33,311.00",-,"1,33,311.00",20.51%,0.00%
16360022,Nadiad HO,SGR,320101101030113,Postal Division-Office Expenses,"4,50,000.00","82,935.00",-,"82,935.00",18.43%,0.00%
16360022,Nadiad HO,SGR,320101101030119,Postal Division-Digital Equipment,"10,000.00",-,-,-,0.00%,0.00%
16360022,Nadiad HO,SGR,320101101030124,Postal Division-Fuels and Lubricants,"60,000.00","15,000.00",-,"15,000.00",25.00%,0.00%
16360022,Nadiad HO,SGR,320101101030129,Postal Division-Repair and Maintenance,"11,000.00",500.00,-,500.00,4.55%,0.00%
16360022,Nadiad HO,SGR,320102101010101,Existing Post Offices-Salaries,"7,20,00,000.00","2,26,53,836.00",-,"2,26,53,836.00",31.46%,0.00%
16360022,Nadiad HO,SGR,320102101010102,Existing Post Offices-Wages,"10,70,000.00","3,80,827.00",-,"3,80,827.00",35.59%,0.00%
16360022,Nadiad HO,SGR,320102101010105,Existing Post Offices-Rewards,"24,00,000.00",-,-,-,0.00%,0.00%
16360022,Nadiad HO,SGR,320102101010106,Existing Post Offices-Medical Treatment,"1,50,000.00","21,984.00",-,"21,984.00",14.66%,0.00%
16360022,Nadiad HO,SGR,320102101010107,Existing Post Offices-Allowances,"7,20,00,000.00","2,09,71,999.00",-,"2,09,71,999.00",29.13%,0.00%
16360022,Nadiad HO,SGR,320102101010108,Existing Post Offices-LTC,"1,00,000.00","9,898.00",-,"9,898.00",9.90%,0.00%
16360022,Nadiad HO,SGR,320102101010111,Existing Post Offices-Domestic Travel Expenses,"10,00,000.00","7,95,886.00",-,"7,95,886.00",79.59%,0.00%
16360022,Nadiad HO,SGR,320102101010113,Existing Post Offices-Office Expenses,"18,00,000.00","4,34,383.00",-,"4,34,383.00",24.13%,0.00%
16360022,Nadiad HO,SGR,320102101010114,"Existing Post Offices-Rent,Rates & Taxes for Land and Buidlings","9,00,000.00","3,81,212.00",-,"3,81,212.00",42.36%,0.00%
16360022,Nadiad HO,SGR,320102101010119,Existing Post Offices-Digital Equipment,"85,000.00","36,959.00",-,"36,959.00",43.48%,0.00%
16360022,Nadiad HO,SGR,320102101010124,Existing Post Offices-Fuels and Lubricants,"5,000.00",-,-,-,0.00%,0.00%
16360022,Nadiad HO,SGR,320102101010126,Existing Post Offices-Advertising and Publicity,"5,000.00",-,-,-,0.00%,0.00%
16360022,Nadiad HO,SGR,320102101010127,Existing Post Offices-Minor Civil and Electrical Works,"25,000.00","6,160.00",-,"6,160.00",24.64%,0.00%
16360022,Nadiad HO,SGR,320102101010128,Existing Post Offices-Professional Services,"1,50,000.00","8,219.00",-,"8,219.00",5.48%,0.00%
16360022,Nadiad HO,SGR,320102101100105,Gramin Dak Sevaks-Rewards,"30,00,000.00",-,-,-,0.00%,0.00%
16360022,Nadiad HO,SGR,320102101100107,Gramin Dak Sevaks-Allowances,"5,00,00,000.00","1,57,36,440.00",-,"1,57,36,440.00",31.47%,0.00%
16360022,Nadiad HO,SGR,320102103030118,Road_Ordinary services-Rent for Others,"49,00,000.00","35,70,840.00",-,"35,70,840.00",72.87%,0.00%
16360022,Nadiad HO,SGR,320102103060101,Other Conveyance of Mails-Salaries,"15,36,600.00","4,71,500.00",-,"4,71,500.00",30.68%,0.00%
16360022,Nadiad HO,SGR,320102103060105,Other Conveyance of Mails-Rewards,"91,200.00",-,-,-,0.00%,0.00%
16360022,Nadiad HO,SGR,320102103060107,Other Conveyance of Mails-Allowances,"15,71,400.00","5,17,242.00",-,"5,17,242.00",32.92%,0.00%
16360022,Nadiad HO,SGR,320102103060111,Other Conveyance of Mails-Domestic Travel Expenses,"4,08,000.00","2,84,815.00",-,"2,84,815.00",69.81%,0.00%
16360022,Nadiad HO,SGR,320102103060113,Other Conveyance of Mails-Office Expenses,"1,61,400.00","36,700.00",-,"36,700.00",22.74%,0.00%
16360022,Nadiad HO,SGR,320102103060128,Other Conveyance of Mails-Professional Services,"27,39,000.00","2,12,800.00",-,"2,12,800.00",7.77%,0.00%
16360022,Nadiad HO,SGR,320103101030101,Small Savings Work-Salaries,"7,20,500.00","6,44,400.00",-,"6,44,400.00",89.44%,0.00%
16360022,Nadiad HO,SGR,320103101030107,Small Savings Work-Allowances,"8,18,500.00","5,23,772.00",-,"5,23,772.00",63.99%,0.00%
16360022,Nadiad HO,SGR,320103101080101,PLI Branch Circle office-Salaries,"2,99,300.00","1,28,400.00",-,"1,28,400.00",42.90%,0.00%
16360022,Nadiad HO,SGR,320103101080102,PLI Branch Circle office-Wages,"3,300.00",-,-,-,0.00%,0.00%
16360022,Nadiad HO,SGR,320103101080105,PLI Branch Circle office-Rewards,"10,200.00",-,-,-,0.00%,0.00%
16360022,Nadiad HO,SGR,320103101080106,PLI Branch Circle office-Medical Treatment,"16,400.00",-,-,-,0.00%,0.00%
16360022,Nadiad HO,SGR,320103101080107,PLI Branch Circle office-Allowances,"2,66,900.00","1,34,054.00",-,"1,34,054.00",50.23%,0.00%
16360022,Nadiad HO,SGR,320103101080108,PLI Branch Circle office-LTC,"6,500.00",-,-,-,0.00%,0.00%
16360022,Nadiad HO,SGR,320103101080111,PLI Branch Circle office-Domestic Travel Expenses,"16,400.00","5,174.00",-,"5,174.00",31.55%,0.00%
16360022,Nadiad HO,SGR,320103101080113,PLI Branch Circle office-Office Expenses,"7,100.00",-,-,-,0.00%,0.00%
16360022,Nadiad HO,SGR,320103101080128,PLI Branch Circle office-Professional Services,"1,900.00",-,-,-,0.00%,0.00%
16360022,Nadiad HO,SGR,320105053010127,Maintenance of Post Office Buildings-Minor Civil and Electrical Works,"1,00,000.00","49,648.00",-,"49,648.00",49.65%,0.00%
16360022,Nadiad HO,SGR,320107101010004,Superannuation & Retirement Allowance-Pensionary Charges,"7,44,00,000.00","2,68,49,833.00",-,"2,68,49,833.00",36.09%,0.00%
16360022,Nadiad HO,SGR,320107102010004,Commuted Value of Pension-Pensionary Charges,"40,80,000.00","7,74,825.00",-,"7,74,825.00",18.99%,0.00%
16360022,Nadiad HO,SGR,320107104010104,Gratuities-Pensionary Charges,"54,50,000.00","4,95,000.00",-,"4,95,000.00",9.08%,0.00%
16360022,Nadiad HO,SGR,320107104010304,Gratuities to Extra Departmental Agents-Pensionary Charges,"10,50,000.00",-,-,-,0.00%,0.00%
16360022,Nadiad HO,SGR,320107104010404,Payment of severance amount to GDS-Pensionary Charges,"3,00,000.00",-,-,-,0.00%,0.00%
16360022,Nadiad HO,SGR,320107107010004,Family Pension-Pensionary Charges,"2,69,00,000.00","94,79,943.00",-,"94,79,943.00",35.24%,0.00%
16360022,Nadiad HO,SGR,320107108010004,Leave Encashment Benefits-Pensionary Charges,"38,50,000.00",-,-,-,0.00%,0.00%
16360022,Nadiad HO,SGR,320107110010004,Govt. Contribution for defined contributory Pension Scheme-Pensionary Charges,"1,38,60,000.00","39,57,902.00",-,"39,57,902.00",28.56%,0.00%
16360022,Nadiad HO,SGR,320160102030149,Subscription towards SDBS-Other Revenue Expenditure,"3,20,000.00","1,78,800.00",-,"1,78,800.00",55.88%,0.00%
16360026,Nanpura HO,SGR,320101101030101,Postal Division-Salaires,"50,00,000.00","31,16,493.00",-,"31,16,493.00",62.33%,0.00%
16360026,Nanpura HO,SGR,320101101030102,Postal Division-Wages,"52,500.00","19,505.00",-,"19,505.00",37.15%,0.00%
16360026,Nanpura HO,SGR,320101101030105,Postal Division-Rewards,"85,000.00",-,-,-,0.00%,0.00%
16360026,Nanpura HO,SGR,320101101030106,Postal Division-Medical Treatment,"5,000.00",-,-,-,0.00%,0.00%
16360026,Nanpura HO,SGR,320101101030107,Postal Division-Allowances,"50,00,001.00","30,94,650.00",-,"30,94,650.00",61.89%,0.00%
16360026,Nanpura HO,SGR,320101101030108,Postal Division-LTC,"75,000.00","72,210.00",-,"72,210.00",96.28%,0.00%
16360026,Nanpura HO,SGR,320101101030111,Postal Division-Domestic Travel Expenses,"5,00,001.00","80,782.00",-,"80,782.00",16.16%,0.00%
16360026,Nanpura HO,SGR,320101101030113,Postal Division-Office Expenses,"2,00,001.00","43,156.00",-,"43,156.00",21.58%,0.00%
16360026,Nanpura HO,SGR,320101101030119,Postal Division-Digital Equipment,"5,000.00",-,-,-,0.00%,0.00%
16360026,Nanpura HO,SGR,320101101030124,Postal Division-Fuels and Lubricants,"37,500.00","25,659.00",-,"25,659.00",68.42%,0.00%
16360026,Nanpura HO,SGR,320101101030129,Postal Division-Repair and Maintenance,"3,775.00","2,050.00",-,"2,050.00",54.30%,0.00%
16360026,Nanpura HO,SGR,320102101010101,Existing Post Offices-Salaries,"7,50,00,001.00","3,51,39,966.00",-,"3,51,39,966.00",46.85%,0.00%
16360026,Nanpura HO,SGR,320102101010102,Existing Post Offices-Wages,"7,85,001.00","2,43,432.00",-,"2,43,432.00",31.01%,0.00%
16360026,Nanpura HO,SGR,320102101010105,Existing Post Offices-Rewards,"40,00,000.00",-,-,-,0.00%,0.00%
16360026,Nanpura HO,SGR,320102101010106,Existing Post Offices-Medical Treatment,"2,00,000.00","81,043.00",-,"81,043.00",40.52%,0.00%
16360026,Nanpura HO,SGR,320102101010107,Existing Post Offices-Allowances,"15,00,00,000.00","3,63,52,010.00",-,"3,63,52,010.00",24.23%,0.00%
16360026,Nanpura HO,SGR,320102101010108,Existing Post Offices-LTC,"2,74,000.00","2,03,220.00",-,"2,03,220.00",74.17%,0.00%
16360026,Nanpura HO,SGR,320102101010111,Existing Post Offices-Domestic Travel Expenses,"7,50,000.00","1,08,794.00",-,"1,08,794.00",14.51%,0.00%
16360026,Nanpura HO,SGR,320102101010113,Existing Post Offices-Office Expenses,"25,00,000.00","7,68,103.00",-,"7,68,103.00",30.72%,0.00%
16360026,Nanpura HO,SGR,320102101010114,"Existing Post Offices-Rent,Rates & Taxes for Land and Buidlings","37,50,001.00","22,07,739.00",-,"22,07,739.00",58.87%,0.00%
16360026,Nanpura HO,SGR,320102101010118,Existing Post Offices-Rent for Others,"17,500.00","14,000.00",-,"14,000.00",80.00%,0.00%
16360026,Nanpura HO,SGR,320102101010119,Existing Post Offices-Digital Equipment,"25,000.00","3,912.00",-,"3,912.00",15.65%,0.00%
16360026,Nanpura HO,SGR,320102101010126,Existing Post Offices-Advertising and Publicity,"5,000.00",-,-,-,0.00%,0.00%
16360026,Nanpura HO,SGR,320102101010127,Existing Post Offices-Minor Civil and Electrical Works,"25,000.00",-,-,-,0.00%,0.00%
16360026,Nanpura HO,SGR,320102101010128,Existing Post Offices-Professional Services,"12,50,000.00","5,25,029.00",-,"5,25,029.00",42.00%,0.00%
16360026,Nanpura HO,SGR,320102101010149,Existing Post Offices-Other Revenue Expenditure,"5,00,000.00",-,-,-,0.00%,0.00%
16360026,Nanpura HO,SGR,320102101100105,Gramin Dak Sevaks-Rewards,"18,00,000.00",-,-,-,0.00%,0.00%
16360026,Nanpura HO,SGR,320102101100107,Gramin Dak Sevaks-Allowances,"3,55,00,000.00","60,13,729.00",-,"60,13,729.00",16.94%,0.00%
16360026,Nanpura HO,SGR,320102103030324,Road Transfer Network_MNOP-Fuels and Lubricants,"50,000.00","50,000.00",-,"50,000.00",100.00%,0.00%
16360026,Nanpura HO,SGR,320102103060101,Other Conveyance of Mails-Salaries,"3,49,000.00",-,-,-,0.00%,0.00%
16360026,Nanpura HO,SGR,320102103060107,Other Conveyance of Mails-Allowances,"3,89,500.00",-,-,-,0.00%,0.00%
16360026,Nanpura HO,SGR,320102103060111,Other Conveyance of Mails-Domestic Travel Expenses,"7,000.00",-,-,-,0.00%,0.00%
16360026,Nanpura HO,SGR,320102103060113,Other Conveyance of Mails-Office Expenses,"1,40,500.00","4,304.00",-,"4,304.00",3.06%,0.00%
16360026,Nanpura HO,SGR,320102103060124,Other Conveyance of Mails-Fuels and Lubricants,"44,90,000.00","7,36,878.00",-,"7,36,878.00",16.41%,0.00%
16360026,Nanpura HO,SGR,320102103060128,Other Conveyance of Mails-Professional Services,"5,36,500.00",-,-,-,0.00%,0.00%
16360026,Nanpura HO,SGR,320102103060129,Other Conveyance of Mails-Repairs and Maintenance,"2,42,000.00","1,83,994.00",-,"1,83,994.00",76.03%,0.00%
16360026,Nanpura HO,SGR,320103101010107,SBCO-Allowances,500.00,-,-,-,0.00%,0.00%
16360026,Nanpura HO,SGR,320103101080101,PLI Branch Circle office-Salaries,"2,99,300.00",-,-,-,0.00%,0.00%
16360026,Nanpura HO,SGR,320103101080102,PLI Branch Circle office-Wages,"3,300.00",-,-,-,0.00%,0.00%
16360026,Nanpura HO,SGR,320103101080105,PLI Branch Circle office-Rewards,"10,200.00",-,-,-,0.00%,0.00%
16360026,Nanpura HO,SGR,320103101080106,PLI Branch Circle office-Medical Treatment,"16,400.00",-,-,-,0.00%,0.00%
16360026,Nanpura HO,SGR,320103101080107,PLI Branch Circle office-Allowances,"2,66,900.00",-,-,-,0.00%,0.00%
16360026,Nanpura HO,SGR,320103101080108,PLI Branch Circle office-LTC,"6,500.00",-,-,-,0.00%,0.00%
16360026,Nanpura HO,SGR,320103101080111,PLI Branch Circle office-Domestic Travel Expenses,"16,400.00",-,-,-,0.00%,0.00%
16360026,Nanpura HO,SGR,320103101080113,PLI Branch Circle office-Office Expenses,"7,100.00",-,-,-,0.00%,0.00%
16360026,Nanpura HO,SGR,320103101080128,PLI Branch Circle office-Professional Services,"1,900.00",-,-,-,0.00%,0.00%
16360026,Nanpura HO,SGR,320103101090113,Rural PLI-Office Expenses,"3,900.00",-,-,-,0.00%,0.00%
16360026,Nanpura HO,SGR,320105053010127,Maintenance of Post Office Buildings-Minor Civil and Electrical Works,"1,00,000.00",-,-,-,0.00%,0.00%
16360026,Nanpura HO,SGR,320107101010004,Superannuation & Retirement Allowance-Pensionary Charges,"10,05,00,000.00","3,17,28,761.00",-,"3,17,28,761.00",31.57%,0.00%
16360026,Nanpura HO,SGR,320107102010004,Commuted Value of Pension-Pensionary Charges,"96,00,001.00","60,19,644.00",-,"60,19,644.00",62.70%,0.00%
16360026,Nanpura HO,SGR,320107104010104,Gratuities-Pensionary Charges,"1,26,00,000.00","65,80,228.00",-,"65,80,228.00",52.22%,0.00%
16360026,Nanpura HO,SGR,320107104010304,Gratuities to Extra Departmental Agents-Pensionary Charges,"2,50,000.00",-,-,-,0.00%,0.00%
16360026,Nanpura HO,SGR,320107104010404,Payment of severance amount to GDS-Pensionary Charges,"1,00,000.00",-,-,-,0.00%,0.00%
16360026,Nanpura HO,SGR,320107107010004,Family Pension-Pensionary Charges,"4,69,00,001.00","1,40,61,625.00",-,"1,40,61,625.00",29.98%,0.00%
16360026,Nanpura HO,SGR,320107108010004,Leave Encashment Benefits-Pensionary Charges,"76,00,000.00","43,72,800.00",-,"43,72,800.00",57.54%,0.00%
16360026,Nanpura HO,SGR,320107110010004,Govt. Contribution for defined contributory Pension Scheme-Pensionary Charges,"2,51,00,000.00","62,09,318.00",-,"62,09,318.00",24.74%,0.00%
16360026,Nanpura HO,SGR,320160102030149,Subscription towards SDBS-Other Revenue Expenditure,"3,50,000.00","1,04,700.00",-,"1,04,700.00",29.91%,0.00%
16360001,Navrangpura HO,NGR,320101101030101,Postal Division-Salaires,"1,33,75,018.00","57,09,121.00",-,"57,09,121.00",42.68%,0.00%
16360001,Navrangpura HO,NGR,320101101030105,Postal Division-Rewards,"1,93,302.00",-,-,-,0.00%,0.00%
16360001,Navrangpura HO,NGR,320101101030106,Postal Division-Medical Treatment,"1,61,000.00","1,11,134.00",-,"1,11,134.00",69.03%,0.00%
16360001,Navrangpura HO,NGR,320101101030107,Postal Division-Allowances,"1,61,24,439.00","70,15,400.00",-,"70,15,400.00",43.51%,0.00%
16360001,Navrangpura HO,NGR,320101101030108,Postal Division-LTC,"1,26,000.00","1,21,730.00",-,"1,21,730.00",96.61%,0.00%
16360001,Navrangpura HO,NGR,320101101030111,Postal Division-Domestic Travel Expenses,"2,40,000.00","1,07,366.00",-,"1,07,366.00",44.74%,0.00%
16360001,Navrangpura HO,NGR,320101101030113,Postal Division-Office Expenses,"11,69,700.00","2,75,136.00",-,"2,75,136.00",23.52%,0.00%
